id,idade,sexo,anos_estudo,cor_raca,salario,estado_civil,regiao
42117011101.0,45,homem,6.0,Parda,4980.0,1.0,sul
42117011102.0,45,mulher,7.0,Parda,5604.0,1.0,sul
42117013101.0,55,mulher,9.0,Branca,,0.0,sul
42117013102.0,31,homem,8.0,Branca,,0.0,sul
42117013103.0,42,homem,5.0,Branca,,0.0,sul
42118901101.0,39,homem,11.0,Parda,-1.0,1.0,sul
42118901102.0,42,mulher,15.0,Parda,6890.0,1.0,sul
42118903101.0,31,mulher,11.0,Branca,7344.0,1.0,sul
42118903102.0,31,homem,11.0,Branca,9464.0,1.0,sul
42118904101.0,36,homem,11.0,Branca,24480.0,0.0,sul
42118906101.0,32,homem,8.0,Branca,14976.0,1.0,sul
42118906102.0,30,mulher,11.0,Branca,4992.0,1.0,sul
42118907101.0,35,mulher,12.0,Branca,10544.400390625,1.0,sul
42118907102.0,45,homem,12.0,Branca,7756.80029296875,1.0,sul
42118908101.0,28,homem,5.0,Branca,3232.0,1.0,sul
42118908102.0,34,mulher,5.0,Branca,,1.0,sul
42118909101.0,50,mulher,5.0,Branca,,1.0,sul
42118909102.0,40,homem,5.0,Branca,,1.0,sul
42118910101.0,46,mulher,7.0,Branca,6060.0,1.0,sul
42118910102.0,44,homem,5.0,Branca,12120.0,1.0,sul
42118910103.0,24,mulher,11.0,Branca,9090.0,0.0,sul
42118910104.0,20,mulher,11.0,Branca,4201.60009765625,0.0,sul
42118911101.0,36,mulher,5.0,Branca,,1.0,sul
42118911102.0,33,homem,8.0,Branca,14544.0,1.0,sul
42118913101.0,35,mulher,5.0,Branca,6364.80029296875,1.0,sul
42118913102.0,40,homem,5.0,Branca,,1.0,sul
42118913104.0,60,homem,12.0,Branca,,0.0,sul
42119701101.0,46,homem,8.0,Branca,27840.0,1.0,sul
42119701102.0,46,mulher,5.0,Branca,,1.0,sul
42119702101.0,44,mulher,5.0,Branca,7488.0,1.0,sul
42119702102.0,50,homem,5.0,Parda,14976.0,1.0,sul
42119705101.0,34,mulher,15.0,Branca,6997.80029296875,0.0,sul
42119707101.0,58,homem,5.0,Branca,24000.0,1.0,sul
42119707102.0,56,mulher,5.0,Parda,,1.0,sul
42119707103.0,21,homem,11.0,Branca,,0.0,sul
42119708101.0,51,homem,5.0,Branca,10302.0,1.0,sul
42119708102.0,49,mulher,5.0,Branca,,1.0,sul
42119710102.0,35,mulher,11.0,Branca,6000.0,0.0,sul
42119712101.0,38,homem,5.0,Branca,6000.0,1.0,sul
42119712102.0,34,mulher,5.0,Branca,,1.0,sul
42120001101.0,48,homem,5.0,Branca,21600.0,1.0,sul
42120001102.0,43,mulher,12.0,Branca,,1.0,sul
42120001103.0,24,homem,13.0,Branca,17100.0,0.0,sul
42120002101.0,58,homem,5.0,Branca,10936.80078125,1.0,sul
42120002102.0,52,mulher,11.0,Branca,22008.0,1.0,sul
42120003101.0,55,mulher,5.0,Branca,4610.64990234375,0.0,sul
42120006101.0,36,homem,12.0,Branca,7644.0,1.0,sul
42120006102.0,45,mulher,5.0,Branca,,1.0,sul
42120007101.0,35,homem,13.0,Branca,8190.0,1.0,sul
42120007102.0,26,mulher,13.0,Branca,6352.639801025391,1.0,sul
42120008101.0,46,homem,5.0,Branca,5640.0,1.0,sul
42120008102.0,29,mulher,8.0,Parda,,1.0,sul
42120009101.0,44,mulher,11.0,Branca,90240.0,0.0,sul
42120010102.0,41,homem,5.0,Parda,892.7999877929688,0.0,sul
42120011101.0,42,homem,12.0,Branca,8985.599609375,1.0,sul
42120011102.0,43,mulher,5.0,Branca,,1.0,sul
42120011103.0,26,mulher,11.0,Branca,5356.7998046875,0.0,sul
42120011104.0,24,homem,10.0,Branca,1934.4000244140625,0.0,sul
42120011105.0,22,mulher,11.0,Branca,,0.0,sul
42120012101.0,25,homem,10.0,Branca,22080.0,1.0,sul
42120012102.0,20,mulher,9.0,Branca,,1.0,sul
42120013101.0,42,homem,10.0,Branca,13680.0,0.0,sul
42121901101.0,55,homem,5.0,Branca,882.0,1.0,sul
42121901102.0,49,mulher,7.0,Branca,,1.0,sul
42121901103.0,22,mulher,11.0,Branca,1260.0,0.0,sul
42121902101.0,60,homem,5.0,Branca,19200.0,1.0,sul
42121902102.0,54,mulher,9.0,Branca,,1.0,sul
42121902103.0,23,homem,11.0,Branca,8885.759765625,0.0,sul
42121902104.0,30,mulher,6.0,Branca,,0.0,sul
42121903101.0,44,homem,11.0,Branca,18900.0,1.0,sul
42121903102.0,46,mulher,5.0,Branca,9450.0,1.0,sul
42121904101.0,37,homem,6.0,Branca,18900.0,1.0,sul
42121904102.0,37,mulher,6.0,Parda,7632.0,1.0,sul
42121905101.0,23,homem,11.0,Branca,25315.199951171875,0.0,sul
42121906101.0,35,mulher,6.0,Parda,5796.0,0.0,sul
42121906102.0,32,mulher,5.0,Preta,3785.599853515625,0.0,sul
42121907103.0,47,mulher,11.0,Branca,25680.0,0.0,sul
42121907104.0,44,homem,5.0,Branca,8073.599609375,0.0,sul
42121907105.0,42,homem,5.0,Branca,,0.0,sul
42121908101.0,52,homem,9.0,Branca,8393.759765625,1.0,sul
42121908102.0,50,mulher,15.0,Branca,18096.0,1.0,sul
42121908103.0,27,homem,11.0,Branca,3828.0,0.0,sul
42121908104.0,25,homem,5.0,Branca,15408.0,0.0,sul
42121908105.0,21,homem,12.0,Branca,6940.0,0.0,sul
42121909101.0,29,homem,5.0,Branca,3668.0,1.0,sul
42121909102.0,27,mulher,5.0,Preta,1408.0,1.0,sul
42121910101.0,57,mulher,5.0,Branca,,0.0,sul
42121911101.0,31,homem,9.0,Branca,23352.0,1.0,sul
42121911102.0,22,mulher,11.0,Branca,8988.0,1.0,sul
42121912101.0,46,homem,15.0,Branca,77808.0,1.0,sul
42121912102.0,42,mulher,15.0,Branca,15278.6396484375,1.0,sul
42121913101.0,26,homem,9.0,Branca,5906.400390625,0.0,sul
42121913102.0,53,homem,5.0,Parda,14688.0,0.0,sul
42121913103.0,36,homem,10.0,Branca,14991.0,0.0,sul
42122701102.0,21,homem,11.0,Branca,6751.2001953125,0.0,sul
42122703102.0,44,mulher,11.0,Branca,520.0,0.0,sul
42122705101.0,38,homem,5.0,Branca,609.0,1.0,sul
42122705102.0,30,mulher,11.0,Branca,,1.0,sul
42122706101.0,36,homem,11.0,Branca,9072.0,1.0,sul
42122706102.0,34,mulher,5.0,Branca,,1.0,sul
42122707101.0,55,homem,5.0,Branca,2781.0,1.0,sul
42122707102.0,42,mulher,5.0,Branca,,1.0,sul
42122708101.0,27,mulher,11.0,Branca,11556.0,1.0,sul
42122708102.0,23,homem,9.0,Branca,6420.0,1.0,sul
42122709101.0,40,homem,5.0,Branca,,1.0,sul
42122709102.0,38,mulher,5.0,Branca,3921.75,1.0,sul
42122710103.0,35,mulher,11.0,Branca,5446.7998046875,0.0,sul
42122711103.0,31,homem,15.0,Branca,13794.720703125,0.0,sul
42122713101.0,40,homem,5.0,Branca,8346.0,1.0,sul
42122713102.0,42,mulher,8.0,Branca,6163.19970703125,1.0,sul
42123502101.0,34,homem,14.0,Branca,25200.0,1.0,sul
42123502102.0,34,mulher,14.0,Branca,2608.2001953125,1.0,sul
42123503101.0,41,homem,5.0,Branca,20021.3984375,1.0,sul
42123503102.0,35,mulher,8.0,Branca,,1.0,sul
42123504101.0,29,homem,11.0,Branca,17136.0,1.0,sul
42123504102.0,22,mulher,11.0,Branca,,1.0,sul
42123505101.0,24,mulher,14.0,Parda,1664.0,1.0,sul
42123505102.0,29,homem,15.0,Parda,6822.0,1.0,sul
42123507101.0,45,homem,11.0,Branca,26964.0,1.0,sul
42123507102.0,41,mulher,15.0,Branca,29190.240234375,1.0,sul
42123509101.0,60,homem,14.0,Branca,,1.0,sul
42123509102.0,57,mulher,15.0,Branca,,1.0,sul
42123510101.0,48,homem,7.0,Parda,-1.0,1.0,sul
42123510102.0,40,mulher,8.0,Branca,,1.0,sul
42123511101.0,26,homem,11.0,Branca,12771.83984375,0.0,sul
42123513101.0,43,homem,8.0,Branca,,1.0,sul
42123513102.0,37,mulher,8.0,Branca,14760.0,1.0,sul
42124301101.0,33,homem,9.0,Preta,12240.0,0.0,sul
42124302101.0,32,homem,5.0,Branca,11016.0,0.0,sul
42124303101.0,33,homem,15.0,Branca,51360.0,0.0,sul
42124304101.0,58,homem,5.0,Branca,7272.0,1.0,sul
42124304102.0,54,mulher,8.0,Parda,4725.0,1.0,sul
42124305101.0,51,mulher,5.0,Branca,3120.0,0.0,sul
42124305102.0,24,homem,5.0,Branca,,0.0,sul
42124307101.0,34,homem,5.0,Preta,11053.7998046875,1.0,sul
42124307102.0,32,mulher,5.0,Preta,4492.7998046875,1.0,sul
42124309101.0,31,homem,5.0,Parda,10386.0,1.0,sul
42124309102.0,27,mulher,5.0,Branca,,1.0,sul
42124309107.0,20,homem,5.0,Parda,,0.0,sul
42124309108.0,26,mulher,5.0,Branca,,0.0,sul
42124310101.0,27,homem,8.0,Branca,1442.0,1.0,sul
42124310102.0,23,mulher,6.0,Branca,,1.0,sul
42124311101.0,38,homem,9.0,Preta,12348.0,0.0,sul
42125101101.0,34,mulher,5.0,Branca,12240.0,1.0,sul
42125101102.0,36,homem,5.0,Branca,15408.0,1.0,sul
42125102101.0,25,homem,11.0,Branca,17034.0,1.0,sul
42125102102.0,29,mulher,15.0,Branca,17841.6015625,1.0,sul
42125104101.0,46,homem,5.0,Parda,,0.0,sul
42125105102.0,36,homem,5.0,Branca,5826.599609375,0.0,sul
42125106101.0,59,mulher,15.0,Branca,9828.0,0.0,sul
42125106103.0,26,mulher,15.0,Branca,17460.0,0.0,sul
42125107101.0,54,mulher,11.0,Branca,,0.0,sul
42125108101.0,27,homem,5.0,Branca,9888.0,1.0,sul
42125108102.0,23,mulher,5.0,Branca,2060.0,1.0,sul
42125109101.0,58,homem,5.0,Branca,5826.599609375,0.0,sul
42125109102.0,33,mulher,5.0,Branca,,0.0,sul
42125109106.0,38,homem,7.0,Branca,8568.0,0.0,sul
42125110101.0,40,homem,10.0,Branca,30600.0,1.0,sul
42125110102.0,34,mulher,14.0,Branca,11232.0,1.0,sul
42125113101.0,55,mulher,9.0,Branca,,1.0,sul
42125113102.0,57,homem,5.0,Branca,,1.0,sul
42125113103.0,33,mulher,15.0,Branca,6839.2001953125,0.0,sul
42126001102.0,58,mulher,15.0,Branca,21240.0,0.0,sul
42126001103.0,26,mulher,15.0,Branca,,0.0,sul
42126002101.0,25,mulher,11.0,Branca,18180.0,1.0,sul
42126002102.0,36,homem,11.0,Branca,12720.0,1.0,sul
42126002105.0,53,mulher,8.0,Branca,,0.0,sul
42126002106.0,28,homem,11.0,Branca,1484.0,0.0,sul
42126003101.0,59,homem,11.0,Branca,,1.0,sul
42126003102.0,58,mulher,5.0,Branca,,1.0,sul
42126003103.0,28,mulher,15.0,Branca,19080.0,0.0,sul
42126005101.0,21,mulher,11.0,Branca,9285.599609375,0.0,sul
42126005102.0,29,homem,11.0,Branca,7632.0,0.0,sul
42126006102.0,29,homem,5.0,Branca,13992.0,0.0,sul
42126006103.0,21,homem,11.0,Branca,8904.0,0.0,sul
42126007102.0,29,homem,6.0,Branca,9888.0,0.0,sul
42126007104.0,53,mulher,10.0,Branca,7416.0,0.0,sul
42126008101.0,42,mulher,5.0,Preta,1145.3599853515625,1.0,sul
42126008102.0,47,homem,11.0,Preta,-1.0,1.0,sul
42126008103.0,20,mulher,7.0,Preta,,0.0,sul
42126009101.0,59,mulher,14.0,Preta,,0.0,sul
42126009102.0,26,mulher,14.0,Preta,5314.7998046875,0.0,sul
42126010101.0,50,mulher,11.0,Branca,0.0,1.0,sul
42126010102.0,49,homem,5.0,Branca,12636.0,1.0,sul
42126010103.0,21,mulher,15.0,Branca,4200.0,0.0,sul
42126011101.0,60,homem,11.0,Parda,,1.0,sul
42126011102.0,54,mulher,12.0,Branca,,1.0,sul
42126012101.0,50,mulher,9.0,Branca,,1.0,sul
42126012102.0,54,homem,12.0,Branca,22464.0,1.0,sul
42126012103.0,20,homem,11.0,Branca,,0.0,sul
42126013101.0,47,homem,11.0,Branca,-1.0,1.0,sul
42126013102.0,41,mulher,5.0,Branca,,1.0,sul
42126013103.0,25,homem,5.0,Branca,,0.0,sul
42126013104.0,21,homem,15.0,Branca,5392.0,0.0,sul
42127801101.0,43,homem,10.0,Branca,24000.0,1.0,sul
42127801102.0,33,mulher,5.0,Branca,3744.0,1.0,sul
42127802101.0,38,homem,5.0,Branca,9672.0,1.0,sul
42127802102.0,46,mulher,5.0,Branca,,1.0,sul
42127803101.0,34,homem,14.0,Parda,38040.0,1.0,sul
42127803102.0,37,mulher,6.0,Parda,,1.0,sul
42127806101.0,49,homem,12.0,Branca,7992.0,1.0,sul
42127806102.0,33,mulher,5.0,Branca,,1.0,sul
42127807101.0,58,homem,5.0,Branca,5936.0,0.0,sul
42127808101.0,42,mulher,15.0,Branca,1438.800048828125,1.0,sul
42127808102.0,41,homem,12.0,Branca,40392.0,1.0,sul
42127809101.0,60,mulher,5.0,Preta,,0.0,sul
42127810102.0,23,mulher,9.0,Branca,8580.9599609375,0.0,sul
42127812101.0,53,homem,5.0,Parda,,1.0,sul
42127812102.0,47,mulher,5.0,Parda,,1.0,sul
42128601101.0,41,mulher,11.0,Branca,28080.0,1.0,sul
42128601102.0,53,homem,15.0,Branca,23868.0,1.0,sul
42128601103.0,22,mulher,11.0,Branca,,0.0,sul
42128602101.0,50,mulher,14.0,Branca,3881.280029296875,0.0,sul
42128602102.0,54,mulher,14.0,Branca,,0.0,sul
42128603101.0,40,homem,15.0,Branca,27106.3203125,1.0,sul
42128603102.0,28,mulher,11.0,Branca,,1.0,sul
42128604102.0,30,mulher,11.0,Branca,6864.0,0.0,sul
42128605101.0,51,mulher,7.0,Branca,,1.0,sul
42128605102.0,41,homem,7.0,Branca,-1.0,1.0,sul
42128607101.0,35,homem,11.0,Parda,7272.0,1.0,sul
42128607102.0,31,mulher,14.0,Branca,0.0,1.0,sul
42128608101.0,43,homem,12.0,Branca,39240.0,1.0,sul
42128608102.0,36,mulher,15.0,Branca,13332.0,1.0,sul
42128608103.0,20,homem,12.0,Branca,,0.0,sul
42128610102.0,26,homem,15.0,Branca,11610.0,0.0,sul
42128612101.0,45,mulher,15.0,Parda,17646.720703125,1.0,sul
42128612102.0,57,homem,14.0,Parda,18180.0,1.0,sul
42129401101.0,56,homem,5.0,Branca,,1.0,sul
42129401102.0,52,mulher,6.0,Branca,-1.0,1.0,sul
42129402101.0,54,homem,5.0,Branca,,1.0,sul
42129402102.0,54,mulher,5.0,Branca,4896.0,1.0,sul
42129404103.0,39,homem,5.0,Branca,,0.0,sul
42129404104.0,29,mulher,5.0,Branca,,0.0,sul
42129404105.0,27,homem,5.0,Branca,,0.0,sul
42129405101.0,35,homem,12.0,Branca,31375.0,1.0,sul
42129405102.0,35,mulher,7.0,Branca,,1.0,sul
42129406101.0,42,homem,5.0,Branca,6739.19970703125,1.0,sul
42129406102.0,43,mulher,5.0,Branca,,1.0,sul
42129407101.0,49,homem,8.0,Parda,6060.0,1.0,sul
42129407102.0,45,mulher,5.0,Parda,,1.0,sul
42129408101.0,48,homem,11.0,Branca,,1.0,sul
42129408102.0,43,mulher,10.0,Branca,,1.0,sul
42129408103.0,24,mulher,14.0,Branca,14388.0,0.0,sul
42129408104.0,24,homem,11.0,Branca,12120.0,0.0,sul
42129409101.0,54,homem,5.0,Branca,,1.0,sul
42129409102.0,52,mulher,5.0,Branca,,1.0,sul
42129410101.0,50,mulher,5.0,Branca,,1.0,sul
42129410102.0,51,homem,5.0,Branca,6840.0,1.0,sul
42129410103.0,24,homem,8.0,Branca,6000.0,0.0,sul
42129410104.0,21,homem,8.0,Branca,6000.0,0.0,sul
42129411102.0,35,homem,14.0,Branca,3600.0,0.0,sul
42129411103.0,33,mulher,11.0,Branca,,0.0,sul
42129412101.0,50,homem,8.0,Branca,24000.0,1.0,sul
42129412102.0,45,mulher,9.0,Branca,,1.0,sul
42129412103.0,25,homem,11.0,Branca,12000.0,0.0,sul
42129412104.0,20,homem,11.0,Branca,12000.0,0.0,sul
42129413101.0,53,mulher,5.0,Branca,8400.0,0.0,sul
42130801101.0,33,mulher,11.0,Parda,,1.0,sul
42130801102.0,36,homem,11.0,Branca,32760.0,1.0,sul
42130802101.0,35,mulher,11.0,Branca,,1.0,sul
42130802102.0,37,homem,11.0,Branca,10800.0,1.0,sul
42130803101.0,40,homem,7.0,Branca,-1.0,1.0,sul
42130803102.0,22,mulher,8.0,Branca,12000.0,1.0,sul
42130804101.0,34,mulher,6.0,Preta,,1.0,sul
42130804102.0,37,homem,5.0,Branca,8232.0,1.0,sul
42130805101.0,39,mulher,5.0,Branca,,1.0,sul
42130805102.0,52,homem,5.0,Branca,19656.0,1.0,sul
42130808101.0,43,homem,8.0,Branca,28200.0,1.0,sul
42130808102.0,35,mulher,13.0,Branca,9216.0,1.0,sul
42130809101.0,42,homem,5.0,Branca,14976.0,1.0,sul
42130809102.0,39,mulher,7.0,Branca,5940.0,1.0,sul
42130810101.0,50,homem,10.0,Branca,9360.0,1.0,sul
42130810102.0,49,mulher,7.0,Branca,,1.0,sul
42130813101.0,23,mulher,9.0,Branca,,0.0,sul
42130813103.0,48,mulher,5.0,Branca,5468.400390625,0.0,sul
42130813104.0,51,homem,6.0,Branca,,0.0,sul
42131601101.0,39,homem,15.0,Branca,44520.0,1.0,sul
42131601102.0,37,mulher,15.0,Branca,44520.0,1.0,sul
42131602101.0,57,homem,14.0,Branca,76320.0,1.0,sul
42131602102.0,46,mulher,11.0,Branca,,1.0,sul
42131603101.0,36,homem,6.0,Branca,24000.0,1.0,sul
42131603102.0,36,mulher,6.0,Branca,27360.0,1.0,sul
42131604101.0,40,mulher,11.0,Branca,,1.0,sul
42131604102.0,45,homem,8.0,Branca,43680.0,1.0,sul
42131605101.0,39,mulher,15.0,Branca,26208.0,1.0,sul
42131605102.0,39,homem,15.0,Branca,68208.0,1.0,sul
42131605106.0,26,homem,14.0,Branca,19996.80078125,0.0,sul
42131606101.0,50,homem,11.0,Branca,63600.0,1.0,sul
42131606102.0,46,mulher,11.0,Branca,,1.0,sul
42131607102.0,50,mulher,11.0,Branca,4906.7998046875,0.0,sul
42131607103.0,24,homem,8.0,Branca,,0.0,sul
42131609101.0,41,homem,11.0,Branca,8985.599609375,1.0,sul
42131609102.0,38,mulher,5.0,Branca,,1.0,sul
42131612102.0,55,mulher,5.0,Branca,,0.0,sul
42132401102.0,53,mulher,5.0,Branca,,0.0,sul
42132402101.0,58,mulher,5.0,Branca,5460.0,0.0,sul
42132404101.0,41,homem,8.0,Branca,16380.0,1.0,sul
42132404102.0,43,mulher,5.0,Indigena,,1.0,sul
42132405101.0,45,mulher,11.0,Branca,8820.0,0.0,sul
42132406101.0,46,homem,11.0,Branca,7896.0,1.0,sul
42132406102.0,37,mulher,5.0,Parda,,1.0,sul
42132408101.0,45,mulher,10.0,Branca,6278.400390625,1.0,sul
42132408102.0,54,homem,11.0,Branca,,1.0,sul
42132408103.0,20,mulher,14.0,Branca,5760.0,0.0,sul
42132409101.0,46,mulher,11.0,Branca,8280.0,1.0,sul
42132409102.0,41,homem,6.0,Branca,6480.0,1.0,sul
42132410101.0,28,mulher,6.0,Branca,4416.0,1.0,sul
42132410102.0,46,homem,5.0,Branca,10260.0,1.0,sul
42132411101.0,36,homem,5.0,Branca,26220.0,1.0,sul
42132411102.0,36,mulher,11.0,Branca,,1.0,sul
42132413101.0,50,mulher,5.0,Branca,,0.0,sul
42132413103.0,20,mulher,11.0,Branca,11400.0,0.0,sul
42133201101.0,32,mulher,6.0,Parda,,1.0,sul
42133201102.0,41,homem,6.0,Branca,12600.0,1.0,sul
42133203101.0,55,mulher,5.0,Branca,20700.0,0.0,sul
42133204101.0,45,mulher,13.0,Branca,11712.0,1.0,sul
42133204102.0,47,homem,10.0,Branca,58560.0,1.0,sul
42133204103.0,25,homem,14.0,Branca,,0.0,sul
42133204104.0,21,homem,14.0,Branca,,0.0,sul
42133205101.0,52,mulher,12.0,Preta,954.0,0.0,sul
42133205102.0,27,homem,11.0,Branca,,0.0,sul
42133206101.0,53,homem,5.0,Branca,1785.0,1.0,sul
42133206102.0,50,mulher,11.0,Branca,,1.0,sul
42133207101.0,53,homem,5.0,Branca,2060.0,1.0,sul
42133207102.0,47,mulher,8.0,Branca,,1.0,sul
42133210101.0,31,homem,15.0,Branca,2033.0,1.0,sul
42133210102.0,31,mulher,15.0,Branca,1819.0,1.0,sul
42133211101.0,42,homem,5.0,Branca,618.0,1.0,sul
42133211102.0,40,mulher,5.0,Branca,444.0499877929688,1.0,sul
42134001101.0,41,mulher,5.0,Branca,10920.0,1.0,sul
42134001102.0,42,homem,5.0,Branca,11832.0,1.0,sul
42134001104.0,28,homem,7.0,Branca,,0.0,sul
42134002101.0,53,homem,5.0,Branca,6840.0,1.0,sul
42134002102.0,47,mulher,5.0,Branca,9398.0,1.0,sul
42134003101.0,50,homem,15.0,Branca,51240.0,1.0,sul
42134003102.0,41,mulher,15.0,Branca,60513.0,1.0,sul
42134004101.0,55,homem,11.0,Branca,999999.0,1.0,sul
42134004102.0,45,mulher,11.0,Branca,36600.0,1.0,sul
42134007101.0,49,homem,5.0,Branca,8496.0,1.0,sul
42134007102.0,49,mulher,5.0,Branca,7575.599609375,1.0,sul
42134007103.0,22,mulher,11.0,Branca,,0.0,sul
42134008101.0,40,homem,14.0,Parda,39675.6015625,1.0,sul
42134008102.0,45,mulher,11.0,Branca,,1.0,sul
42134008103.0,23,mulher,15.0,Parda,,0.0,sul
42134009101.0,60,homem,5.0,Branca,0.0,1.0,sul
42134009102.0,58,mulher,5.0,Branca,,1.0,sul
42134010102.0,57,homem,5.0,Branca,,0.0,sul
42134011101.0,40,mulher,11.0,Branca,,1.0,sul
42134011102.0,43,homem,11.0,Branca,23112.0,1.0,sul
42134012101.0,53,mulher,11.0,Branca,6420.0,0.0,sul
42134012102.0,24,mulher,11.0,Branca,,0.0,sul
42134013101.0,56,mulher,5.0,Branca,0.0,0.0,sul
42135901102.0,60,mulher,5.0,Branca,2448.0,0.0,sul
42135902101.0,39,homem,5.0,Branca,3672.0,1.0,sul
42135902102.0,34,mulher,5.0,Preta,,1.0,sul
42135904101.0,54,homem,5.0,Branca,32724.0,0.0,sul
42135905101.0,32,homem,11.0,Branca,11653.19921875,1.0,sul
42135905102.0,24,mulher,14.0,Branca,22896.0,1.0,sul
42135906101.0,58,homem,11.0,Preta,3816.0,1.0,sul
42135906102.0,53,mulher,,Branca,1272.0,1.0,sul
42135908101.0,54,homem,5.0,Branca,18360.0,1.0,sul
42135908102.0,58,mulher,8.0,Branca,0.0,1.0,sul
42135909101.0,38,homem,5.0,Branca,18603.0,1.0,sul
42135909102.0,30,mulher,8.0,Branca,4449.599609375,1.0,sul
42135910101.0,44,homem,5.0,Preta,5141.76025390625,1.0,sul
42135910102.0,51,mulher,5.0,Preta,,1.0,sul
42135910103.0,26,mulher,8.0,Preta,5413.68017578125,0.0,sul
42135911103.0,47,homem,5.0,Branca,9792.0,0.0,sul
42135912101.0,36,homem,15.0,Branca,14040.0,1.0,sul
42135912102.0,35,mulher,15.0,Branca,6600.0,1.0,sul
42135913101.0,45,mulher,5.0,Branca,7200.0,0.0,sul
42136701101.0,46,homem,15.0,Branca,52152.0,1.0,sul
42136701102.0,45,mulher,15.0,Branca,19656.0,1.0,sul
42136701103.0,23,mulher,15.0,Branca,28854.0,0.0,sul
42136702101.0,35,mulher,11.0,Branca,3214.800048828125,1.0,sul
42136702102.0,44,homem,11.0,Branca,15912.0,1.0,sul
42136703101.0,32,homem,11.0,Branca,20541.80078125,1.0,sul
42136703102.0,29,mulher,10.0,Branca,-1.0,1.0,sul
42136704102.0,46,mulher,5.0,Branca,,0.0,sul
42136704103.0,22,homem,11.0,Branca,6996.0,0.0,sul
42136705101.0,38,homem,12.0,Parda,18180.0,1.0,sul
42136705102.0,35,mulher,5.0,Branca,,1.0,sul
42136706101.0,49,homem,11.0,Branca,33696.0,1.0,sul
42136706102.0,42,mulher,11.0,Branca,727.199951171875,1.0,sul
42136707101.0,43,homem,15.0,Branca,138420.0,0.0,sul
42136708101.0,35,homem,11.0,Branca,33300.0,1.0,sul
42136708102.0,39,mulher,5.0,Branca,8800.3203125,1.0,sul
42136709101.0,20,homem,11.0,Branca,6921.599609375,1.0,sul
42136709102.0,20,mulher,15.0,Branca,6921.599609375,1.0,sul
42136710101.0,58,mulher,11.0,Parda,,0.0,sul
42136711101.0,20,homem,7.0,Branca,12048.0,0.0,sul
42136713101.0,38,homem,5.0,Branca,10760.0,1.0,sul
42136713102.0,55,mulher,5.0,Branca,,1.0,sul
42137502101.0,45,homem,11.0,Branca,12240.0,0.0,sul
42137502102.0,24,homem,15.0,Branca,16200.0,0.0,sul
42137504101.0,23,homem,14.0,Branca,,0.0,sul
42137507101.0,43,homem,9.0,Branca,49920.0,0.0,sul
42137510102.0,23,homem,15.0,Branca,14544.0,0.0,sul
42137510103.0,29,homem,11.0,Parda,19392.0,0.0,sul
42137512101.0,49,homem,15.0,Branca,24768.0,1.0,sul
42137512102.0,35,mulher,15.0,Branca,15120.0,1.0,sul
42138302101.0,31,homem,11.0,Parda,7200.0,1.0,sul
42138302102.0,36,mulher,11.0,Branca,4980.0,1.0,sul
42138303101.0,47,homem,8.0,Branca,8736.0,1.0,sul
42138303102.0,43,mulher,11.0,Branca,2203.2001953125,1.0,sul
42138303106.0,21,homem,11.0,Branca,9771.83984375,0.0,sul
42138304101.0,50,homem,8.0,Branca,6314.8798828125,1.0,sul
42138304102.0,40,mulher,11.0,Branca,6287.0400390625,1.0,sul
42138305101.0,39,mulher,11.0,Parda,21312.0,0.0,sul
42138305102.0,22,homem,11.0,Branca,9734.400390625,0.0,sul
42138306101.0,43,homem,8.0,Branca,5678.400390625,0.0,sul
42138307102.0,42,mulher,5.0,Branca,7393.19970703125,0.0,sul
42138308103.0,20,mulher,11.0,Branca,3030.0,0.0,sul
42138309101.0,35,homem,13.0,Branca,6565.0,0.0,sul
42138309102.0,24,homem,15.0,Branca,1212.0,0.0,sul
42138310101.0,51,homem,5.0,Branca,9696.0,1.0,sul
42138310102.0,48,mulher,5.0,Branca,2100.0,1.0,sul
42138312101.0,42,homem,5.0,Branca,30000.0,1.0,sul
42138312102.0,35,mulher,5.0,Branca,900.0,1.0,sul
42138313102.0,58,mulher,5.0,Branca,,0.0,sul
42138313103.0,23,mulher,11.0,Branca,6060.0,0.0,sul
42138313104.0,20,homem,11.0,Branca,7272.0,0.0,sul
42139101101.0,44,homem,15.0,Branca,36000.0,1.0,sul
42139101102.0,38,mulher,11.0,Branca,16800.0,1.0,sul
42139102101.0,58,mulher,5.0,Branca,,0.0,sul
42139102103.0,34,homem,5.0,Branca,24000.0,0.0,sul
42139103101.0,59,homem,5.0,Branca,89040.0,1.0,sul
42139103102.0,53,mulher,11.0,Branca,12631.6796875,1.0,sul
42139104101.0,59,homem,11.0,Branca,6272.0,1.0,sul
42139104102.0,44,mulher,5.0,Branca,23520.0,1.0,sul
42139105101.0,54,mulher,15.0,Branca,,0.0,sul
42139105102.0,22,homem,11.0,Branca,12240.0,0.0,sul
42139105103.0,20,mulher,12.0,Branca,4704.0,0.0,sul
42139106101.0,28,homem,15.0,Branca,30600.0,1.0,sul
42139106102.0,27,mulher,12.0,Branca,,1.0,sul
42139107101.0,43,homem,8.0,Branca,23520.0,1.0,sul
42139107102.0,45,mulher,11.0,Branca,,1.0,sul
42139107103.0,21,mulher,13.0,Branca,9760.80078125,0.0,sul
42139108102.0,27,homem,8.0,Indigena,3763.199996948242,0.0,sul
42139113101.0,42,homem,12.0,Branca,22800.0,1.0,sul
