,Date,Hour,load,T
94235,2014-10-01,12,3584.0,56.0
94236,2014-10-01,13,3559.0,56.0
94237,2014-10-01,14,3550.0,57.333333333
94238,2014-10-01,15,3512.0,57.333333333
94239,2014-10-01,16,3502.0,57.666666667
94240,2014-10-01,17,3520.0,58.333333333
94241,2014-10-01,18,3612.0,58.333333333
94242,2014-10-01,19,3732.0,58.333333333
94243,2014-10-01,20,3722.0,57.333333333
94244,2014-10-01,21,3534.0,57.333333333
94245,2014-10-01,22,3258.0,57.333333333
94246,2014-10-01,23,2930.0,56.666666667
94247,2014-10-01,24,2675.0,56.0
94248,2014-10-02,1,2513.0,55.666666667
94249,2014-10-02,2,2435.0,55.333333333
94250,2014-10-02,3,2393.0,55.333333333
94251,2014-10-02,4,2403.0,55.333333333
94252,2014-10-02,5,2481.0,55.333333333
94253,2014-10-02,6,2757.0,55.0
94254,2014-10-02,7,3208.0,54.666666667
94255,2014-10-02,8,3435.0,54.666666667
94256,2014-10-02,9,3471.0,54.666666667
94257,2014-10-02,10,3495.0,55.0
94258,2014-10-02,11,3490.0,56.333333333
94259,2014-10-02,12,3469.0,57.666666667
94260,2014-10-02,13,3437.0,58.0
94261,2014-10-02,14,3444.0,60.333333333
94262,2014-10-02,15,3407.0,62.333333333
94263,2014-10-02,16,3395.0,64.0
94264,2014-10-02,17,3412.0,64.666666667
94265,2014-10-02,18,3476.0,64.0
94266,2014-10-02,19,3626.0,61.333333333
94267,2014-10-02,20,3690.0,56.666666667
94268,2014-10-02,21,3530.0,53.666666667
94269,2014-10-02,22,3281.0,52.0
94270,2014-10-02,23,2938.0,50.666666667
94271,2014-10-02,24,2683.0,49.333333333
94272,2014-10-03,1,2495.0,48.666666667
94273,2014-10-03,2,2424.0,48.333333333
94274,2014-10-03,3,2366.0,48.0
94275,2014-10-03,4,2379.0,48.0
94276,2014-10-03,5,2451.0,47.666666667
94277,2014-10-03,6,2710.0,47.0
94278,2014-10-03,7,3140.0,47.333333333
94279,2014-10-03,8,3353.0,46.666666667
94280,2014-10-03,9,3448.0,49.666666667
94281,2014-10-03,10,3482.0,52.333333333
94282,2014-10-03,11,3464.0,56.333333333
94283,2014-10-03,12,3436.0,60.333333333
94284,2014-10-03,13,3403.0,63.666666667
94285,2014-10-03,14,3383.0,65.0
94286,2014-10-03,15,3326.0,65.666666667
94287,2014-10-03,16,3297.0,66.333333333
94288,2014-10-03,17,3336.0,67.333333333
94289,2014-10-03,18,3399.0,66.0
94290,2014-10-03,19,3534.0,63.0
94291,2014-10-03,20,3548.0,59.333333333
94292,2014-10-03,21,3417.0,58.0
94293,2014-10-03,22,3211.0,57.333333333
94294,2014-10-03,23,2938.0,56.666666667
94295,2014-10-03,24,2675.0,56.0
94296,2014-10-04,1,2479.0,55.333333333
94297,2014-10-04,2,2391.0,55.333333333
94298,2014-10-04,3,2353.0,55.333333333
94299,2014-10-04,4,2343.0,54.333333333
94300,2014-10-04,5,2367.0,54.333333333
94301,2014-10-04,6,2464.0,54.666666667
94302,2014-10-04,7,2651.0,55.0
94303,2014-10-04,8,2895.0,55.0
94304,2014-10-04,9,3146.0,56.0
94305,2014-10-04,10,3311.0,57.0
94306,2014-10-04,11,3376.0,56.333333333
94307,2014-10-04,12,3387.0,56.333333333
94308,2014-10-04,13,3367.0,57.0
94309,2014-10-04,14,3329.0,57.333333333
94310,2014-10-04,15,3303.0,58.0
94311,2014-10-04,16,3302.0,57.666666667
94312,2014-10-04,17,3353.0,58.0
94313,2014-10-04,18,3457.0,57.666666667
94314,2014-10-04,19,3522.0,57.333333333
94315,2014-10-04,20,3440.0,57.666666667
94316,2014-10-04,21,3307.0,57.666666667
94317,2014-10-04,22,3104.0,57.333333333
94318,2014-10-04,23,2846.0,57.0
94319,2014-10-04,24,2624.0,57.333333333
94320,2014-10-05,1,2443.0,57.333333333
94321,2014-10-05,2,2357.0,57.0
94322,2014-10-05,3,2303.0,56.333333333
94323,2014-10-05,4,2276.0,55.666666667
94324,2014-10-05,5,2282.0,54.666666667
94325,2014-10-05,6,2363.0,53.666666667
94326,2014-10-05,7,2501.0,52.333333333
94327,2014-10-05,8,2711.0,51.666666667
94328,2014-10-05,9,2965.0,51.333333333
94329,2014-10-05,10,3116.0,52.666666667
94330,2014-10-05,11,3152.0,55.0
94331,2014-10-05,12,3134.0,57.666666667
94332,2014-10-05,13,3109.0,58.666666667
94333,2014-10-05,14,3059.0,60.333333333
94334,2014-10-05,15,3027.0,61.333333333
94335,2014-10-05,16,3051.0,61.666666667
94336,2014-10-05,17,3146.0,61.666666667
94337,2014-10-05,18,3311.0,61.0
94338,2014-10-05,19,3470.0,58.666666667
94339,2014-10-05,20,3466.0,55.333333333
94340,2014-10-05,21,3341.0,51.0
94341,2014-10-05,22,3098.0,47.666666667
94342,2014-10-05,23,2811.0,46.0
94343,2014-10-05,24,2569.0,45.0
94344,2014-10-06,1,2406.0,44.0
94345,2014-10-06,2,2342.0,42.666666667
94346,2014-10-06,3,2324.0,41.666666667
94347,2014-10-06,4,2340.0,41.333333333
94348,2014-10-06,5,2434.0,40.666666667
94349,2014-10-06,6,2721.0,39.333333333
94350,2014-10-06,7,3209.0,39.666666667
94351,2014-10-06,8,3430.0,39.333333333
94352,2014-10-06,9,3447.0,41.0
94353,2014-10-06,10,3452.0,46.333333333
94354,2014-10-06,11,3460.0,51.666666667
94355,2014-10-06,12,3457.0,57.0
94356,2014-10-06,13,3429.0,60.333333333
94357,2014-10-06,14,3426.0,62.0
94358,2014-10-06,15,3407.0,63.333333333
94359,2014-10-06,16,3404.0,63.666666667
94360,2014-10-06,17,3415.0,63.0
94361,2014-10-06,18,3501.0,62.666666667
94362,2014-10-06,19,3691.0,61.0
94363,2014-10-06,20,3722.0,57.333333333
94364,2014-10-06,21,3515.0,56.333333333
94365,2014-10-06,22,3219.0,56.333333333
94366,2014-10-06,23,2881.0,55.666666667
94367,2014-10-06,24,2605.0,55.666666667
94368,2014-10-07,1,2446.0,55.666666667
94369,2014-10-07,2,2400.0,55.0
94370,2014-10-07,3,2361.0,55.0
94371,2014-10-07,4,2375.0,55.333333333
94372,2014-10-07,5,2459.0,56.333333333
94373,2014-10-07,6,2724.0,57.333333333
94374,2014-10-07,7,3190.0,58.0
94375,2014-10-07,8,3442.0,58.333333333
94376,2014-10-07,9,3503.0,58.0
94377,2014-10-07,10,3555.0,59.0
94378,2014-10-07,11,3595.0,61.333333333
94379,2014-10-07,12,3586.0,64.333333333
94380,2014-10-07,13,3551.0,66.333333333
94381,2014-10-07,14,3555.0,66.666666667
94382,2014-10-07,15,3507.0,66.333333333
94383,2014-10-07,16,3470.0,68.0
94384,2014-10-07,17,3500.0,69.0
94385,2014-10-07,18,3574.0,67.666666667
94386,2014-10-07,19,3731.0,66.666666667
94387,2014-10-07,20,3725.0,64.333333333
94388,2014-10-07,21,3547.0,64.0
94389,2014-10-07,22,3265.0,62.0
94390,2014-10-07,23,2916.0,62.333333333
94391,2014-10-07,24,2673.0,61.666666667
94392,2014-10-08,1,2491.0,62.0
94393,2014-10-08,2,2433.0,62.0
94394,2014-10-08,3,2391.0,60.666666667
94395,2014-10-08,4,2381.0,60.333333333
94396,2014-10-08,5,2473.0,59.666666667
94397,2014-10-08,6,2754.0,61.333333333
94398,2014-10-08,7,3233.0,62.666666667
94399,2014-10-08,8,3474.0,62.0
94400,2014-10-08,9,3506.0,62.0
94401,2014-10-08,10,3542.0,61.666666667
94402,2014-10-08,11,3587.0,63.666666667
94403,2014-10-08,12,3592.0,62.666666667
94404,2014-10-08,13,3580.0,66.333333333
94405,2014-10-08,14,3557.0,67.666666667
94406,2014-10-08,15,3488.0,69.333333333
94407,2014-10-08,16,3477.0,69.0
94408,2014-10-08,17,3483.0,68.0
94409,2014-10-08,18,3544.0,65.333333333
94410,2014-10-08,19,3714.0,63.333333333
94411,2014-10-08,20,3704.0,59.666666667
94412,2014-10-08,21,3530.0,57.666666667
94413,2014-10-08,22,3264.0,57.666666667
94414,2014-10-08,23,2920.0,55.0
94415,2014-10-08,24,2656.0,56.666666667
94416,2014-10-09,1,2490.0,55.666666667
94417,2014-10-09,2,2423.0,54.0
94418,2014-10-09,3,2380.0,51.0
94419,2014-10-09,4,2380.0,49.333333333
94420,2014-10-09,5,2467.0,48.0
94421,2014-10-09,6,2734.0,48.333333333
94422,2014-10-09,7,3190.0,46.666666667
94423,2014-10-09,8,3391.0,46.0
94424,2014-10-09,9,3418.0,47.666666667
94425,2014-10-09,10,3402.0,51.666666667
94426,2014-10-09,11,3429.0,54.666666667
94427,2014-10-09,12,3432.0,56.333333333
94428,2014-10-09,13,3414.0,59.0
94429,2014-10-09,14,3415.0,59.0
94430,2014-10-09,15,3369.0,59.666666667
94431,2014-10-09,16,3334.0,59.333333333
94432,2014-10-09,17,3380.0,60.333333333
94433,2014-10-09,18,3494.0,59.0
94434,2014-10-09,19,3673.0,57.0
94435,2014-10-09,20,3676.0,54.333333333
94436,2014-10-09,21,3527.0,51.666666667
94437,2014-10-09,22,3253.0,52.0
94438,2014-10-09,23,2927.0,49.333333333
94439,2014-10-09,24,2670.0,47.666666667
94440,2014-10-10,1,2494.0,48.0
94441,2014-10-10,2,2409.0,48.0
94442,2014-10-10,3,2376.0,46.0
94443,2014-10-10,4,2380.0,43.0
94444,2014-10-10,5,2451.0,41.666666667
94445,2014-10-10,6,2709.0,41.0
94446,2014-10-10,7,3160.0,41.0
94447,2014-10-10,8,3404.0,38.333333333
94448,2014-10-10,9,3458.0,41.333333333
94449,2014-10-10,10,3453.0,47.333333333
94450,2014-10-10,11,3448.0,51.0
94451,2014-10-10,12,3441.0,55.0
94452,2014-10-10,13,3410.0,57.0
94453,2014-10-10,14,3388.0,58.333333333
94454,2014-10-10,15,3339.0,58.333333333
94455,2014-10-10,16,3312.0,59.333333333
94456,2014-10-10,17,3318.0,60.666666667
94457,2014-10-10,18,3398.0,57.666666667
94458,2014-10-10,19,3585.0,56.666666667
94459,2014-10-10,20,3576.0,53.0
94460,2014-10-10,21,3437.0,49.333333333
94461,2014-10-10,22,3224.0,47.0
94462,2014-10-10,23,2942.0,46.333333333
94463,2014-10-10,24,2681.0,44.333333333
94464,2014-10-11,1,2490.0,42.0
94465,2014-10-11,2,2394.0,41.666666667
94466,2014-10-11,3,2346.0,40.333333333
94467,2014-10-11,4,2343.0,40.333333333
94468,2014-10-11,5,2374.0,39.0
94469,2014-10-11,6,2486.0,39.0
94470,2014-10-11,7,2665.0,40.333333333
94471,2014-10-11,8,2919.0,40.333333333
94472,2014-10-11,9,3168.0,42.0
94473,2014-10-11,10,3329.0,44.0
94474,2014-10-11,11,3371.0,45.666666667
94475,2014-10-11,12,3340.0,46.666666667
94476,2014-10-11,13,3270.0,49.666666667
94477,2014-10-11,14,3171.0,52.0
94478,2014-10-11,15,3081.0,53.666666667
94479,2014-10-11,16,3061.0,55.333333333
94480,2014-10-11,17,3115.0,55.0
94481,2014-10-11,18,3249.0,53.666666667
94482,2014-10-11,19,3451.0,51.333333333
94483,2014-10-11,20,3445.0,48.333333333
94484,2014-10-11,21,3304.0,46.666666667
94485,2014-10-11,22,3120.0,44.0
94486,2014-10-11,23,2908.0,41.333333333
94487,2014-10-11,24,2659.0,41.333333333
94488,2014-10-12,1,2494.0,40.0
94489,2014-10-12,2,2406.0,40.0
94490,2014-10-12,3,2357.0,39.333333333
94491,2014-10-12,4,2365.0,37.666666667
94492,2014-10-12,5,2390.0,37.333333333
94493,2014-10-12,6,2472.0,36.0
94494,2014-10-12,7,2616.0,37.0
94495,2014-10-12,8,2851.0,36.333333333
94496,2014-10-12,9,3099.0,37.333333333
94497,2014-10-12,10,3211.0,43.666666667
94498,2014-10-12,11,3193.0,49.0
94499,2014-10-12,12,3130.0,54.666666667
94500,2014-10-12,13,3067.0,56.0
94501,2014-10-12,14,3005.0,57.666666667
94502,2014-10-12,15,2986.0,59.0
94503,2014-10-12,16,2992.0,60.0
94504,2014-10-12,17,3087.0,59.666666667
94505,2014-10-12,18,3254.0,59.0
94506,2014-10-12,19,3488.0,55.0
94507,2014-10-12,20,3473.0,49.333333333
94508,2014-10-12,21,3310.0,45.666666667
94509,2014-10-12,22,3067.0,43.666666667
94510,2014-10-12,23,2809.0,41.666666667
94511,2014-10-12,24,2569.0,42.0
94512,2014-10-13,1,2428.0,40.666666667
94513,2014-10-13,2,2382.0,39.666666667
94514,2014-10-13,3,2364.0,37.666666667
94515,2014-10-13,4,2350.0,36.666666667
94516,2014-10-13,5,2416.0,36.333333333
94517,2014-10-13,6,2639.0,35.666666667
94518,2014-10-13,7,3006.0,35.333333333
94519,2014-10-13,8,3283.0,34.0
94520,2014-10-13,9,3452.0,36.333333333
94521,2014-10-13,10,3507.0,42.666666667
94522,2014-10-13,11,3526.0,48.0
94523,2014-10-13,12,3504.0,54.666666667
94524,2014-10-13,13,3451.0,58.333333333
94525,2014-10-13,14,3429.0,60.333333333
94526,2014-10-13,15,3393.0,59.333333333
94527,2014-10-13,16,3373.0,60.0
94528,2014-10-13,17,3414.0,60.0
94529,2014-10-13,18,3554.0,60.333333333
94530,2014-10-13,19,3753.0,59.333333333
94531,2014-10-13,20,3686.0,59.0
94532,2014-10-13,21,3475.0,58.666666667
94533,2014-10-13,22,3218.0,58.333333333
94534,2014-10-13,23,2881.0,59.0
94535,2014-10-13,24,2630.0,58.333333333
94536,2014-10-14,1,2472.0,58.333333333
94537,2014-10-14,2,2402.0,56.666666667
94538,2014-10-14,3,2356.0,58.666666667
94539,2014-10-14,4,2303.0,57.666666667
94540,2014-10-14,5,2400.0,57.333333333
94541,2014-10-14,6,2675.0,58.0
94542,2014-10-14,7,3155.0,59.0
94543,2014-10-14,8,3391.0,59.0
94544,2014-10-14,9,3427.0,59.666666667
94545,2014-10-14,10,3446.0,61.666666667
94546,2014-10-14,11,3466.0,64.333333333
94547,2014-10-14,12,3481.0,66.333333333
94548,2014-10-14,13,3476.0,70.666666667
94549,2014-10-14,14,3480.0,72.666666667
94550,2014-10-14,15,3454.0,74.0
94551,2014-10-14,16,3430.0,73.333333333
94552,2014-10-14,17,3451.0,74.666666667
94553,2014-10-14,18,3537.0,73.333333333
94554,2014-10-14,19,3749.0,70.666666667
94555,2014-10-14,20,3714.0,69.0
94556,2014-10-14,21,3509.0,68.0
94557,2014-10-14,22,3240.0,67.333333333
94558,2014-10-14,23,2905.0,67.0
94559,2014-10-14,24,2634.0,66.0
94560,2014-10-15,1,2475.0,65.333333333
94561,2014-10-15,2,2402.0,64.666666667
94562,2014-10-15,3,2359.0,64.333333333
94563,2014-10-15,4,2360.0,65.333333333
94564,2014-10-15,5,2439.0,65.0
94565,2014-10-15,6,2707.0,64.666666667
94566,2014-10-15,7,3173.0,64.333333333
94567,2014-10-15,8,3396.0,64.0
94568,2014-10-15,9,3457.0,65.0
94569,2014-10-15,10,3519.0,66.666666667
94570,2014-10-15,11,3592.0,70.0
94571,2014-10-15,12,3604.0,73.666666667
94572,2014-10-15,13,3603.0,74.0
94573,2014-10-15,14,3607.0,76.0
94574,2014-10-15,15,3579.0,76.666666667
94575,2014-10-15,16,3555.0,76.666666667
94576,2014-10-15,17,3567.0,76.0
94577,2014-10-15,18,3657.0,74.666666667
94578,2014-10-15,19,3857.0,72.0
94579,2014-10-15,20,3808.0,71.0
94580,2014-10-15,21,3627.0,70.666666667
94581,2014-10-15,22,3347.0,70.0
94582,2014-10-15,23,2999.0,69.0
94583,2014-10-15,24,2731.0,68.666666667
94584,2014-10-16,1,2563.0,68.333333333
94585,2014-10-16,2,2473.0,68.333333333
94586,2014-10-16,3,2431.0,67.666666667
94587,2014-10-16,4,2435.0,66.333333333
94588,2014-10-16,5,2518.0,66.333333333
94589,2014-10-16,6,2780.0,66.666666667
94590,2014-10-16,7,3275.0,66.666666667
94591,2014-10-16,8,3529.0,66.333333333
94592,2014-10-16,9,3618.0,66.666666667
94593,2014-10-16,10,3667.0,67.333333333
94594,2014-10-16,11,3735.0,68.0
94595,2014-10-16,12,3750.0,68.333333333
94596,2014-10-16,13,3734.0,69.0
94597,2014-10-16,14,3742.0,70.666666667
94598,2014-10-16,15,3708.0,70.666666667
94599,2014-10-16,16,3693.0,71.333333333
94600,2014-10-16,17,3707.0,68.666666667
94601,2014-10-16,18,3823.0,68.666666667
94602,2014-10-16,19,3906.0,69.0
94603,2014-10-16,20,3809.0,67.0
94604,2014-10-16,21,3611.0,66.333333333
94605,2014-10-16,22,3334.0,66.333333333
94606,2014-10-16,23,3018.0,65.0
94607,2014-10-16,24,2745.0,64.666666667
94608,2014-10-17,1,2550.0,63.333333333
94609,2014-10-17,2,2497.0,62.333333333
94610,2014-10-17,3,2451.0,61.666666667
94611,2014-10-17,4,2437.0,61.666666667
94612,2014-10-17,5,2500.0,60.0
94613,2014-10-17,6,2750.0,59.333333333
94614,2014-10-17,7,3203.0,59.0
94615,2014-10-17,8,3428.0,58.666666667
94616,2014-10-17,9,3518.0,59.333333333
94617,2014-10-17,10,3557.0,60.333333333
94618,2014-10-17,11,3595.0,61.333333333
94619,2014-10-17,12,3603.0,64.0
94620,2014-10-17,13,3552.0,67.333333333
94621,2014-10-17,14,3527.0,68.333333333
94622,2014-10-17,15,3470.0,69.333333333
94623,2014-10-17,16,3411.0,70.0
94624,2014-10-17,17,3393.0,69.666666667
94625,2014-10-17,18,3445.0,68.666666667
94626,2014-10-17,19,3594.0,65.333333333
94627,2014-10-17,20,3541.0,62.666666667
94628,2014-10-17,21,3390.0,60.0
94629,2014-10-17,22,3177.0,60.0
94630,2014-10-17,23,2914.0,60.0
94631,2014-10-17,24,2659.0,59.0
94632,2014-10-18,1,2466.0,59.333333333
94633,2014-10-18,2,2376.0,59.0
94634,2014-10-18,3,2320.0,58.333333333
94635,2014-10-18,4,2304.0,56.666666667
94636,2014-10-18,5,2336.0,57.0
94637,2014-10-18,6,2444.0,57.333333333
94638,2014-10-18,7,2645.0,57.666666667
94639,2014-10-18,8,2887.0,57.333333333
94640,2014-10-18,9,3098.0,57.666666667
94641,2014-10-18,10,3232.0,58.666666667
94642,2014-10-18,11,3287.0,59.333333333
94643,2014-10-18,12,3280.0,60.333333333
94644,2014-10-18,13,3258.0,61.666666667
94645,2014-10-18,14,3217.0,62.666666667
94646,2014-10-18,15,3166.0,63.333333333
94647,2014-10-18,16,3146.0,63.333333333
94648,2014-10-18,17,3182.0,62.333333333
94649,2014-10-18,18,3308.0,61.0
94650,2014-10-18,19,3452.0,59.0
94651,2014-10-18,20,3363.0,58.0
94652,2014-10-18,21,3229.0,56.666666667
94653,2014-10-18,22,3045.0,54.666666667
94654,2014-10-18,23,2817.0,53.333333333
94655,2014-10-18,24,2573.0,52.0
94656,2014-10-19,1,2409.0,51.0
94657,2014-10-19,2,2310.0,50.0
94658,2014-10-19,3,2263.0,48.666666667
94659,2014-10-19,4,2252.0,48.666666667
94660,2014-10-19,5,2263.0,47.666666667
94661,2014-10-19,6,2337.0,47.0
94662,2014-10-19,7,2485.0,46.333333333
94663,2014-10-19,8,2682.0,45.333333333
94664,2014-10-19,9,2937.0,45.0
94665,2014-10-19,10,3111.0,45.333333333
94666,2014-10-19,11,3167.0,46.666666667
94667,2014-10-19,12,3169.0,48.666666667
94668,2014-10-19,13,3161.0,49.0
94669,2014-10-19,14,3115.0,50.0
94670,2014-10-19,15,3091.0,51.0
94671,2014-10-19,16,3145.0,50.333333333
94672,2014-10-19,17,3293.0,46.666666667
94673,2014-10-19,18,3504.0,46.0
94674,2014-10-19,19,3656.0,45.0
94675,2014-10-19,20,3560.0,44.666666667
94676,2014-10-19,21,3386.0,43.666666667
94677,2014-10-19,22,3107.0,43.333333333
94678,2014-10-19,23,2829.0,43.0
94679,2014-10-19,24,2591.0,42.0
94680,2014-10-20,1,2444.0,42.0
94681,2014-10-20,2,2393.0,41.0
94682,2014-10-20,3,2372.0,39.666666667
94683,2014-10-20,4,2381.0,38.666666667
94684,2014-10-20,5,2485.0,37.333333333
94685,2014-10-20,6,2777.0,36.666666667
94686,2014-10-20,7,3282.0,35.666666667
94687,2014-10-20,8,3518.0,36.0
94688,2014-10-20,9,3531.0,37.0
94689,2014-10-20,10,3525.0,40.333333333
94690,2014-10-20,11,3538.0,42.666666667
94691,2014-10-20,12,3507.0,44.666666667
94692,2014-10-20,13,3452.0,46.333333333
94693,2014-10-20,14,3424.0,50.0
94694,2014-10-20,15,3367.0,51.333333333
94695,2014-10-20,16,3331.0,52.666666667
94696,2014-10-20,17,3413.0,53.333333333
94697,2014-10-20,18,3599.0,52.333333333
94698,2014-10-20,19,3801.0,50.333333333
94699,2014-10-20,20,3724.0,48.666666667
94700,2014-10-20,21,3557.0,48.0
94701,2014-10-20,22,3270.0,46.333333333
94702,2014-10-20,23,2932.0,46.333333333
94703,2014-10-20,24,2657.0,46.666666667
94704,2014-10-21,1,2497.0,47.0
94705,2014-10-21,2,2435.0,47.0
94706,2014-10-21,3,2395.0,46.333333333
94707,2014-10-21,4,2396.0,46.333333333
94708,2014-10-21,5,2472.0,46.333333333
94709,2014-10-21,6,2702.0,45.666666667
94710,2014-10-21,7,3196.0,45.0
94711,2014-10-21,8,3436.0,44.0
94712,2014-10-21,9,3463.0,45.0
94713,2014-10-21,10,3488.0,47.666666667
94714,2014-10-21,11,3532.0,49.0
94715,2014-10-21,12,3540.0,50.333333333
94716,2014-10-21,13,3518.0,51.333333333
94717,2014-10-21,14,3524.0,51.333333333
94718,2014-10-21,15,3475.0,52.333333333
94719,2014-10-21,16,3481.0,52.666666667
94720,2014-10-21,17,3564.0,53.0
94721,2014-10-21,18,3722.0,52.666666667
94722,2014-10-21,19,3826.0,51.666666667
94723,2014-10-21,20,3717.0,51.0
94724,2014-10-21,21,3532.0,50.666666667
94725,2014-10-21,22,3241.0,50.0
94726,2014-10-21,23,2892.0,49.666666667
94727,2014-10-21,24,2620.0,49.0
94728,2014-10-22,1,2465.0,48.666666667
94729,2014-10-22,2,2388.0,48.333333333
94730,2014-10-22,3,2349.0,48.666666667
94731,2014-10-22,4,2358.0,48.333333333
94732,2014-10-22,5,2452.0,48.333333333
94733,2014-10-22,6,2718.0,48.0
94734,2014-10-22,7,3210.0,47.666666667
94735,2014-10-22,8,3471.0,47.666666667
94736,2014-10-22,9,3523.0,48.0
94737,2014-10-22,10,3570.0,48.333333333
94738,2014-10-22,11,3604.0,48.333333333
94739,2014-10-22,12,3579.0,49.0
94740,2014-10-22,13,3539.0,49.0
94741,2014-10-22,14,3547.0,49.333333333
94742,2014-10-22,15,3509.0,50.0
94743,2014-10-22,16,3535.0,50.333333333
94744,2014-10-22,17,3612.0,50.333333333
94745,2014-10-22,18,3754.0,50.0
94746,2014-10-22,19,3844.0,50.0
94747,2014-10-22,20,3723.0,49.666666667
94748,2014-10-22,21,3534.0,49.666666667
94749,2014-10-22,22,3244.0,49.666666667
94750,2014-10-22,23,2923.0,48.666666667
94751,2014-10-22,24,2658.0,48.333333333
94752,2014-10-23,1,2494.0,47.666666667
94753,2014-10-23,2,2422.0,47.666666667
94754,2014-10-23,3,2378.0,47.333333333
94755,2014-10-23,4,2375.0,47.0
94756,2014-10-23,5,2473.0,47.0
94757,2014-10-23,6,2740.0,47.0
94758,2014-10-23,7,3237.0,47.333333333
94759,2014-10-23,8,3516.0,47.333333333
94760,2014-10-23,9,3569.0,47.333333333
94761,2014-10-23,10,3626.0,48.0
94762,2014-10-23,11,3675.0,47.666666667
94763,2014-10-23,12,3686.0,48.0
94764,2014-10-23,13,3646.0,47.666666667
94765,2014-10-23,14,3627.0,49.333333333
94766,2014-10-23,15,3584.0,49.666666667
94767,2014-10-23,16,3567.0,49.666666667
94768,2014-10-23,17,3629.0,49.666666667
94769,2014-10-23,18,3754.0,49.333333333
94770,2014-10-23,19,3824.0,49.0
94771,2014-10-23,20,3715.0,48.333333333
94772,2014-10-23,21,3537.0,48.333333333
94773,2014-10-23,22,3247.0,48.0
94774,2014-10-23,23,2924.0,48.0
94775,2014-10-23,24,2691.0,47.666666667
94776,2014-10-24,1,2527.0,47.333333333
94777,2014-10-24,2,2452.0,47.333333333
94778,2014-10-24,3,2403.0,47.333333333
94779,2014-10-24,4,2405.0,47.0
94780,2014-10-24,5,2493.0,46.666666667
94781,2014-10-24,6,2754.0,46.0
94782,2014-10-24,7,3219.0,46.0
94783,2014-10-24,8,3490.0,46.0
94784,2014-10-24,9,3556.0,46.0
94785,2014-10-24,10,3583.0,46.333333333
94786,2014-10-24,11,3608.0,47.333333333
94787,2014-10-24,12,3612.0,47.666666667
94788,2014-10-24,13,3558.0,48.0
94789,2014-10-24,14,3522.0,48.666666667
94790,2014-10-24,15,3477.0,49.666666667
94791,2014-10-24,16,3443.0,50.0
94792,2014-10-24,17,3472.0,50.0
94793,2014-10-24,18,3580.0,49.666666667
94794,2014-10-24,19,3659.0,49.666666667
94795,2014-10-24,20,3574.0,49.0
94796,2014-10-24,21,3462.0,48.0
94797,2014-10-24,22,3259.0,47.0
94798,2014-10-24,23,2980.0,47.333333333
94799,2014-10-24,24,2719.0,46.333333333
94800,2014-10-25,1,2531.0,46.333333333
94801,2014-10-25,2,2400.0,45.666666667
94802,2014-10-25,3,2341.0,45.333333333
94803,2014-10-25,4,2325.0,44.0
94804,2014-10-25,5,2358.0,43.666666667
94805,2014-10-25,6,2473.0,42.333333333
94806,2014-10-25,7,2684.0,41.0
94807,2014-10-25,8,2911.0,39.333333333
94808,2014-10-25,9,3099.0,39.0
94809,2014-10-25,10,3170.0,47.0
94810,2014-10-25,11,3169.0,52.0
94811,2014-10-25,12,3160.0,55.666666667
94812,2014-10-25,13,3126.0,59.0
94813,2014-10-25,14,3053.0,60.0
94814,2014-10-25,15,2992.0,61.333333333
94815,2014-10-25,16,3003.0,61.666666667
94816,2014-10-25,17,3078.0,60.0
94817,2014-10-25,18,3226.0,58.666666667
94818,2014-10-25,19,3399.0,56.0
94819,2014-10-25,20,3308.0,54.0
94820,2014-10-25,21,3177.0,52.333333333
94821,2014-10-25,22,3001.0,52.666666667
94822,2014-10-25,23,2784.0,53.0
94823,2014-10-25,24,2577.0,52.0
94824,2014-10-26,1,2424.0,51.666666667
94825,2014-10-26,2,2344.0,52.0
94826,2014-10-26,3,2287.0,50.333333333
94827,2014-10-26,4,2277.0,49.0
94828,2014-10-26,5,2288.0,47.0
94829,2014-10-26,6,2361.0,44.666666667
94830,2014-10-26,7,2505.0,45.0
94831,2014-10-26,8,2711.0,46.333333333
94832,2014-10-26,9,2956.0,45.333333333
94833,2014-10-26,10,3131.0,48.0
94834,2014-10-26,11,3207.0,51.0
94835,2014-10-26,12,3224.0,52.0
94836,2014-10-26,13,3219.0,53.0
94837,2014-10-26,14,3158.0,53.333333333
94838,2014-10-26,15,3106.0,54.666666667
94839,2014-10-26,16,3131.0,53.666666667
94840,2014-10-26,17,3236.0,54.0
94841,2014-10-26,18,3417.0,51.666666667
94842,2014-10-26,19,3625.0,50.333333333
94843,2014-10-26,20,3542.0,48.666666667
94844,2014-10-26,21,3362.0,47.333333333
94845,2014-10-26,22,3091.0,47.333333333
94846,2014-10-26,23,2803.0,47.0
94847,2014-10-26,24,2570.0,46.0
94848,2014-10-27,1,2425.0,44.0
94849,2014-10-27,2,2360.0,44.666666667
94850,2014-10-27,3,2330.0,44.666666667
94851,2014-10-27,4,2345.0,44.666666667
94852,2014-10-27,5,2441.0,45.333333333
94853,2014-10-27,6,2727.0,45.0
94854,2014-10-27,7,3232.0,44.666666667
94855,2014-10-27,8,3474.0,41.333333333
94856,2014-10-27,9,3484.0,45.666666667
94857,2014-10-27,10,3502.0,47.666666667
94858,2014-10-27,11,3526.0,50.333333333
94859,2014-10-27,12,3485.0,51.666666667
94860,2014-10-27,13,3417.0,53.0
